model_name,weighting_name,term,coef,std_err,t_value,p_value,n_obs,dof,r_squared
add_productivity,ols_equal_weights,log_turnover_per_employee_2024,-167.85275750743253,62.22547818907705,-2.6974924483086915,0.007332576899918015,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_C,-31.85239537623882,62.4892144021009,-0.5097262892645349,0.6105719945438162,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_E,-76.28249785799909,95.07797044573215,-0.8023151682811637,0.42292782553743924,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_F,-49.26432848877907,75.72225641573866,-0.6505924522151405,0.5157464310500233,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_G,-15.427063542986257,63.275329123460004,-0.24380850730757414,0.807525317319976,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_H,-30.84022889891515,108.58770323091181,-0.28401216695166104,0.7765729249565358,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_I,-66.29662923832912,81.9512399204868,-0.8089765243656281,0.4190910702964622,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_J,-34.577229063732965,62.108805723860414,-0.5567202373438874,0.5780826970223767,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_K,-28.01771857160638,59.29622447533572,-0.4725042583994594,0.6368682770504199,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_L,92.81289934505355,76.54537839329669,1.2125212689938372,0.22614982499889147,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_M,-42.905683783859395,107.89428496588035,-0.3976641005353301,0.6911258937366778,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_N,-44.313366330089664,59.925512761233094,-0.7394741286011455,0.4601263973745735,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_O,-89.37798835299495,71.29067134575098,-1.2537122552756266,0.2108029345801995,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_Q,-35.11314486731055,68.1750624769263,-0.5150438238203965,0.6068551167703533,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_R,-56.363809937304765,74.28592548173822,-0.7587414381902092,0.4485298230178041,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_S,-48.72944230884399,81.82817739009528,-0.5955093204207472,0.5518969294300022,363,342,0.2160076904312076
add_productivity,ols_equal_weights,sec_T,-49.36242531702023,87.13111712371092,-0.5665303848558976,0.5714048710600041,363,342,0.2160076904312076
add_productivity,wls_by_employees,Intercept,206.21655604214857,111.23201409033419,1.8539316915962265,0.0646097613302773,363,342,0.18889441930314166
add_productivity,wls_by_employees,log_turnover_2024,156.81070169976704,64.49622196638748,2.4313160820720583,0.0155572169345575,363,342,0.18889441930314166
add_productivity,wls_by_employees,log_employees_2024,-176.88749799668332,75.23521323645386,-2.3511264258765427,0.019283768252669115,363,342,0.18889441930314166
add_productivity,wls_by_employees,time_span,-29.494520212404275,3.9679497293628603,-7.433188982749601,8.581860444803957e-13,363,342,0.18889441930314166
add_productivity,wls_by_employees,log_turnover_per_employee_2024,-147.67142688812768,64.08609167486796,-2.304266386493321,0.021806467712812538,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_C,-18.938137288327304,65.57238303197718,-0.28881270456637037,0.7728996866445772,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_E,-48.217899852974135,102.33760255351876,-0.47116503269419435,0.6378232866238631,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_F,2.3664133141098675,78.15831594728657,0.030277178895536612,0.9758636575669795,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_G,0.7165657929177438,67.03760344453123,0.010689012674963094,0.9914777966437129,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_H,-9.252467294314052,92.04300058827349,-0.10052331231249365,0.919987778365271,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_I,-50.949691056030964,87.55031175965871,-0.5819475685694528,0.5609854016426176,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_J,-1.0818957393627984,65.68209471452285,-0.01647169969327398,0.9868676842773161,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_K,-4.247998356038557,62.52999945017032,-0.06793536531890991,0.9458767860543,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_L,136.2238927457889,71.9343207109979,1.8937259905891055,0.05910511778238783,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_M,-32.68018080336537,118.58725818270777,-0.2755791921001741,0.7830377228155372,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_N,-19.343337926674415,63.39191872319982,-0.30513886180251,0.760446014593196,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_O,-57.53557697750426,75.19969293342065,-0.7651038818528738,0.444737326623346,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_Q,-5.297113097588104,71.86783921364261,-0.07370630807253431,0.9412871688820246,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_R,-30.650112007664063,74.38120208016,-0.41206798425538615,0.6805477486811221,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_S,7.246962194771259,87.56156067678606,0.0827641962838214,0.9340874574077371,363,342,0.18889441930314166
add_productivity,wls_by_employees,sec_T,-30.301489490012674,92.11330550683076,-0.32895887649765904,0.7423881195229742,363,342,0.18889441930314166
add_productivity,wls_by_turnover,Intercept,223.7056986199824,121.49526503811404,1.841270921544178,0.06644776966240165,363,342,0.21835905912394948
add_productivity,wls_by_turnover,log_turnover_2024,169.3713228673997,59.15117784561181,2.863363487189878,0.004450270317017635,363,342,0.21835905912394948
add_productivity,wls_by_turnover,log_employees_2024,-193.90329593914285,68.71452437054022,-2.821867686859439,0.005053559969670301,363,342,0.21835905912394948
add_productivity,wls_by_turnover,time_span,-27.853001990511743,3.6585604372147635,-7.613104243732553,2.6342175990251117e-13,363,342,0.21835905912394948
add_productivity,wls_by_turnover,log_turnover_per_employee_2024,-161.145919136694,59.625511247213815,-2.7026337513244223,0.007222504575014541,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_C,-30.635264720163306,76.58439475992866,-0.400019675237972,0.6893917552387376,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_E,-47.358784556520504,100.4061951999503,-0.47167193679841724,0.6374617392499085,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_F,-13.080179053821617,87.45276020210306,-0.14956851017158707,0.8811932162156335,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_G,-11.951794668097133,76.84855393147966,-0.15552400216604845,0.876499985388816,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_H,-16.83656022771031,97.81135422067285,-0.1721329835565433,0.8634347954434054,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_I,-50.754539200381025,91.44663853945451,-0.555018095919218,0.5792450979587686,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_J,13.872330935571789,77.17809247266838,0.17974441309863282,0.8574596732498161,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_K,-4.7866899221935535,74.56148801693159,-0.06419788619436594,0.9488501669661735,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_L,146.4083242669632,81.70096890021978,1.7920023010469996,0.07401646205336482,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_M,-47.7546069853615,138.50372559021696,-0.34478933170830595,0.7304646884810755,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_N,-16.629863048505484,75.16646652199326,-0.22124045226523567,0.8250372449418586,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_O,-56.984506566403255,83.99762283270051,-0.6784061815642124,0.49797295769735095,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_Q,-0.9764345086881928,81.7247596872817,-0.01194784190769727,0.9904741947163129,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_R,-30.753490023541858,83.27848355548421,-0.36928494264730904,0.7121438788619318,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_S,1.1274460918870792,96.37305251023349,0.011698769132246382,0.9906727668993773,363,342,0.21835905912394948
add_productivity,wls_by_turnover,sec_T,-37.47560457130077,96.60031418906955,-0.3879449553130044,0.6982981204691554,363,342,0.21835905912394948
extended_company_controls,ols_equal_weights,Intercept,134.1373713643584,156.49070686949892,0.8571587032079708,0.39200268302891983,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,log_turnover_2024,167.2904360515403,65.85898431299034,2.5401308234045015,0.01155657451063808,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,log_employees_2024,-191.00541027311004,80.04169887193613,-2.3863237907869985,0.0176023286947451,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,time_span,-18.192794611018318,43.84195793361594,-0.414963096277891,0.6784487351505223,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,log_turnover_per_employee_2024,-153.98622077831678,65.48498846016776,-2.351473588057227,0.019309080184021613,363,318,0.27171904746926057
